Unique Key Code,Country,Supplier Code,Supplier Name,Parent Company,VBS Code,VBS Description,GPO Category,Category,Main Category,ACT/LE Spend $ Jan,ACT/LE Spend $ Feb,ACT/LE Spend $ Mar,ACT/LE Spend $ Apr,ACT/LE Spend $ May,ACT/LE Spend $ Jun,ACT/LE Spend $ Jul,ACT/LE Spend $ Aug,ACT/LE Spend $ Sep,ACT/LE Spend $ Oct,ACT/LE Spend $ Nov,ACT/LE Spend $ Dec,ACT/LE Spend $ FY,ACT/LE WAPT Jan,ACT/LE WAPT Feb,ACT/LE WAPT Mar,ACT/LE WAPT Apr,ACT/LE WAPT May,ACT/LE WAPT Jun,ACT/LE WAPT Jul,ACT/LE WAPT Aug,ACT/LE WAPT Sep,ACT/LE WAPT Oct,ACT/LE WAPT Nov,ACT/LE WAPT Dec,Budget WAPT Jan Round 1,Budget WAPT Feb Round 1,Budget WAPT Mar Round 1,Budget WAPT Apr Round 1,Budget WAPT May Round 1,Budget WAPT Jun Round 1,Budget WAPT Jul Round 1,Budget WAPT Aug Round 1,Budget WAPT Sep Round 1,Budget WAPT Oct Round 1,Budget WAPT Nov Round 1,Budget WAPT Dec Round 1,Final BU Spend Jan Round 1,Final BU Spend Feb Round 1,Final BU Spend Mar Round 1,Final BU Spend Apr Round 1,Final BU Spend May Round 1,Final BU Spend Jun Round 1,Final BU Spend Jul Round 1,Final BU Spend Aug Round 1,Final BU Spend Sep Round 1,Final BU Spend Oct Round 1,Final BU Spend Nov Round 1,Final BU Spend Dec Round 1
Uruguay342031,Uruguay,342031,HIDROMECANICA LESA S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,616,0,0,0,0,0,589.28,424.16,548.49,701.97,631.69,937.31,4448.9,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,616,0,0,0,0,0,589.28,424.16,548.49,701.97,631.69,937.31
Uruguay342076,Uruguay,342076,SUDEL S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,438,1687,1808,1081,1019,0,1312.6,944.79,1221.74,1563.61,1407.08,2087.82,14570.64,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,438,1687,1808,1081,1019,0,1312.6,944.79,1221.74,1563.61,1407.08,2087.82
Uruguay342082,Uruguay,342082,TEMAC S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,4247,8666,2541,245,5279,5080,0.01,0.01,0.01,0.01,0.01,0.01,26058.06,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,4247,8666,2541,245,5279,5080,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342085,Uruguay,342085,TINOS S.A. - DELTA ASCENSORES,TINOS S.A. - DELTA ASCENSORES,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,2578,2182,0,1091,0,2182,754,542.72,701.81,898.19,808.27,1199.32,12937.31,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,2578,2182,0,1091,0,2182,754,542.72,701.81,898.19,808.27,1199.32
Uruguay342087,Uruguay,342087,MANUEL MISA GRACIA,MANUEL MISA GRACIA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342088,Uruguay,342088,TURBOFLOW URUGUAY S.A.,TURBOFLOW URUGUAY S.A.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342095,Uruguay,342095,BOCCHI SA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,6021,4427,1213,7587,0,5608,0.01,555,71,950,0.01,972,27404.02,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,6021,4427,1213,7587,0,5608,0.01,555,71,950,0.01,972
Uruguay342101,Uruguay,342101,INGENIERIA SCHELLEMBERG SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,2372,-3013,0,0,1228.47,884.24,1143.44,1463.4,1316.9,1954.01,7349.46,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,2372,-3013,0,0,1228.47,884.24,1143.44,1463.4,1316.9,1954.01
Uruguay342103,Uruguay,342103,"NEGRI, QUARTINO & FERRARIO S.A.","NEGRI, QUARTINO & FERRARIO S.A.",1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342108,Uruguay,342108,LARRIQUE RULEMANES S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,231,145,2839,334,0,656,1411.83,1016.22,1314.11,1681.82,1513.45,2245.66,13388.09,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,231,145,2839,334,0,656,1411.83,1016.22,1314.11,1681.82,1513.45,2245.66
Uruguay342124,Uruguay,342124,BROMBERG Y CIA. S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay342131,Uruguay,342131,CORIN S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,3344,4755,4227,3712,7929,0,6998.41,5037.37,6513.98,8336.73,7502.13,11131.65,69487.27,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,3344,4755,4227,3712,7929,0,6998.41,5037.37,6513.98,8336.73,7502.13,11131.65
Uruguay342133,Uruguay,342133,JULIO RAMIREZ Y CIA S.A.,JULIO RAMIREZ Y CIA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,3485,0,6820,1485,1954,3774,0.01,0.01,0.01,0.01,0.01,0.01,17518.06,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,3485,0,6820,1485,1954,3774,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342152,Uruguay,342152,CUBIERTAS INDUSTRIALES S.R.L.,CUBIERTAS INDUSTRIALES,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342155,Uruguay,342155,S.C.R. IngenierÃ­a,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,70.61,50.83,65.73,84.12,75.7,112.32,459.31,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,70.61,50.83,65.73,84.12,75.7,112.32
Uruguay342160,Uruguay,342160,ALTON S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,1031,2157,0,0,0,776.96,559.25,723.18,925.55,832.89,1235.84,8241.67,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,1031,2157,0,0,0,776.96,559.25,723.18,925.55,832.89,1235.84
Uruguay342200,Uruguay,342200,BIANCHI HNOS. S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,4097,5724,4248,632,4746,5800,0.01,0.01,0.01,0.01,1890.3,274.89,27412.23,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,4097,5724,4248,632,4746,5800,0.01,0.01,0.01,0.01,1890.3,274.89
Uruguay342218,Uruguay,342218,LIPEMAR LTDA,LIPEMAR LTDA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342225,Uruguay,342225,NELIBAN S.A.,NELIBAN S.A.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,7892,0,0,0.01,0.01,0.01,0.01,0.01,0.01,7892.06,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,0,0,0,7892,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342229,Uruguay,342229,HOLYMAR S.A.-OTECAS,HOLYMAR,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,818,818,1733,866,866,866,588.81,423.82,548.06,701.41,631.19,936.56,9796.85,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,818,818,1733,866,866,866,588.81,423.82,548.06,701.41,631.19,936.56
Uruguay342241,Uruguay,342241,SERVI FLEX-FREIRE MARCELO DANIEL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,221,0,0,1661,977,2095,9337.95,6721.35,8691.58,11123.67,10010.07,14852.92,65691.54,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,221,0,0,1661,977,2095,9337.95,6721.35,8691.58,11123.67,10010.07,14852.92
Uruguay342242,Uruguay,342242,EMEDICAL S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,744,396,52.45,37.75,48.82,62.47,56.22,83.42,1481.13,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,744,396,52.45,37.75,48.82,62.47,56.22,83.42
Uruguay342249,Uruguay,342249,ABASTECIMIENTOS S.A.,ABASTECIMIENTOS ARGENTINA S.A.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,54400,5315,4698,89832,8137,18204.96,13103.72,16944.82,21686.34,19515.3,28956.76,280793.9,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,54400,5315,4698,89832,8137,18204.96,13103.72,16944.82,21686.34,19515.3,28956.76
Uruguay342362,Uruguay,342362,TODO TRANSMISION LTDA.,TODO TRANSMISION LTDA.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,1134,4123,662,1061,2175,1778,1257.03,904.79,1170.02,1497.41,1347.5,1999.42,19109.17,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1134,4123,662,1061,2175,1778,1257.03,904.79,1170.02,1497.41,1347.5,1999.42
Uruguay342374,Uruguay,342374,"LEMME CESPEDES, PABLO MARTIN","LEMME CESPEDES, PABLO MARTIN",1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,8513,4257,0,8513,0.01,0.01,0.01,0.01,0.01,0.01,21283.06,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,8513,4257,0,8513,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342381,Uruguay,342381,REWO URUGUAY  SA,REWO URUGUAY SA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,3847,140,0,1337,0,6140.71,4420.01,5715.65,7315.01,6582.7,9767.4,45265.48,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,0,3847,140,0,1337,0,6140.71,4420.01,5715.65,7315.01,6582.7,9767.4
Uruguay342387,Uruguay,342387,PRONTOMETAL S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,1052,528,0,0,0,977.56,703.64,909.9,1164.5,1047.92,1554.91,7938.43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,1052,528,0,0,0,977.56,703.64,909.9,1164.5,1047.92,1554.91
Uruguay342398,Uruguay,342398,CIRCULAR S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay342401,Uruguay,342401,VOLTOLINI DEL PUERTO JORGE DANIEL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,439,2685,2994,1105,683,1677,1680.18,1209.38,1563.88,2001.49,1801.12,2672.5,20511.55,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,439,2685,2994,1105,683,1677,1680.18,1209.38,1563.88,2001.49,1801.12,2672.5
Uruguay342415,Uruguay,342415,URANEL S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,294,14089,4414,14445,6022,5968,6321.79,6321.79,6321.79,6321.79,6321.79,6321.79,83162.74,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,294,14089,4414,14445,6022,5968,6321.79,6321.79,6321.79,6321.79,6321.79,6321.79
Uruguay342430,Uruguay,342430,FERROCEMENT URUGUAY S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay342461,Uruguay,342461,TIKAL S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,492,928,485,581,0,778,472.74,340.27,440.02,563.14,506.77,751.94,6338.88,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,492,928,485,581,0,778,472.74,340.27,440.02,563.14,506.77,751.94
Uruguay342518,Uruguay,342518,TECNOMADERA SA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,8651,1606,1091,740,0,0,3676.97,2646.64,3422.45,4380.13,3941.63,5848.58,36004.4,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,8651,1606,1091,740,0,0,3676.97,2646.64,3422.45,4380.13,3941.63,5848.58
Uruguay342544,Uruguay,342544,MARCELO JAVIER COMOTTO BASANTA,MARCELO JAVIER COMOTTO BASANTA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,6354,2536,14088,13319,17803,8522,0.01,0.01,0.01,0.01,0.01,0.01,62622.06,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,6354,2536,14088,13319,17803,8522,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342601,Uruguay,342601,MOBILART EQUIPAMIENTOS S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay342618,Uruguay,342618,NICOLAS ODRIOZOLA DEVOTO,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,6059,0,0,1984.74,1428.59,1847.36,2364.29,2127.6,3156.92,18968.5,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,6059,0,0,1984.74,1428.59,1847.36,2364.29,2127.6,3156.92
Uruguay342623,Uruguay,342623,ACROBAL SOCIEDAD ANONIMA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,4982,0,2596,0,0,12007,5551.7,3996.05,5167.41,6613.36,5951.29,8830.51,55695.32,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,4982,0,2596,0,0,12007,5551.7,3996.05,5167.41,6613.36,5951.29,8830.51
Uruguay342631,Uruguay,342631,ALFREDO FERNANDEZ ALAMBARRI,ALFREDO FERNANDEZ ALAMBARRI,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay342647,Uruguay,342647,TARMAX S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,2.2,1.58,2.04,2.62,2.35,3.49,14.28,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,2.2,1.58,2.04,2.62,2.35,3.49
Uruguay342699,Uruguay,342699,OZOX S.R.L.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,1568,0,4457,0,1925.97,1386.29,1792.66,2294.28,2064.6,3063.45,18552.25,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0,0,1568,0,4457,0,1925.97,1386.29,1792.66,2294.28,2064.6,3063.45
Uruguay342713,Uruguay,342713,RODRIGUEZ HNOS. S.R.L.,RODRIGUEZ HNOS. S.R.L.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay342716,Uruguay,342716,LOS CEIBOS INDUSTRIAL S.R.L.,LOS CEIBOS INDUSTRIAL S.R.L.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay342803,Uruguay,342803,NOVATEC INGENIERIA LTDA.,NOVATEC INGENIERIA LTDA.,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,1241,0,0,51.18,36.84,47.64,60.97,54.86,81.41,1573.9,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,1241,0,0,51.18,36.84,47.64,60.97,54.86,81.41
Uruguay342880,Uruguay,342880,NELSON ORLANDO HERMIDA S.A.,HERMIDA NELSON ORLANDO,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,12842,26215,0,8171.57,5881.81,7605.94,9734.24,8759.74,12997.68,92207.98,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,12842,26215,0,8171.57,5881.81,7605.94,9734.24,8759.74,12997.68
Uruguay343021,Uruguay,343021,ISAI SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,1285,0,10413,1638,7178,15564,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,36078.0006,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1285,0,10413,1638,7178,15564,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay343147,Uruguay,343147,URFRED SA,URFRED SA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay343157,Uruguay,343157,ALDENOR S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,2311,0,0,360.53,259.5,335.57,429.47,386.48,573.46,4656.01,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,2311,0,0,360.53,259.5,335.57,429.47,386.48,573.46
Uruguay343255,Uruguay,343255,HOLFY SA,HOLFY SA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,582,6129,1241,4122,3485,3942,0.01,0.01,0.01,0.01,0.01,0.01,19501.06,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,582,6129,1241,4122,3485,3942,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay343420,Uruguay,343420,BIRIDEN S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,644.45,463.87,599.84,767.69,690.84,1025.07,4191.76,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,644.45,463.87,599.84,767.69,690.84,1025.07
Uruguay343421,Uruguay,343421,DUCELIT S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,299,301,301,0,602,301,298.72,298.72,298.72,298.72,298.72,298.72,3596.32,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,299,301,301,0,602,301,298.72,298.72,298.72,298.72,298.72,298.72
Uruguay343470,Uruguay,343470,TECHINGENIUM,TECHINGENIUM,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,1590,0,0,0,1000,353.61,254.52,329.13,421.23,379.06,562.45,4890,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,1590,0,0,0,1000,353.61,254.52,329.13,421.23,379.06,562.45
Uruguay343484,Uruguay,343484,RACKLATINA S.A.,RACKLATINA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,9767,0,5358,2620,9841,7429,9523.31,6854.77,8864.11,11344.47,10208.77,15147.75,96958.18,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,9767,0,5358,2620,9841,7429,9523.31,6854.77,8864.11,11344.47,10208.77,15147.75
Uruguay343536,Uruguay,343536,LYGIA SCHIAFFARINO - ARQUITECTA-,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.06,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01
Uruguay344737,Uruguay,344737,BERDINA MAQUINARIAS SA,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,6438,0,0,485,0,0,209.52,150.81,195.01,249.58,224.6,333.25,8285.77,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,6438,0,0,485,0,0,209.52,150.81,195.01,249.58,224.6,333.25
Uruguay354403,Uruguay,354403,WURTH DEL URUGUAY S.A.,Adolf WÃ¼rth GmbH & Co. KG,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
Uruguay361274,Uruguay,361274,"ARIZAGA, BASTARRICA Y CIA, S.A.",Atlas Copco AB,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,2862,0,2893.42,2082.65,2693.14,3446.73,3101.68,4602.26,21681.88,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,2862,0,2893.42,2082.65,2693.14,3446.73,3101.68,4602.26
Uruguay368072,Uruguay,368072,SERGIO MIRANDA FILGUEIRA,SERGIO MIRANDA FILGUEIRA,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,46217,26024,34469,12892,43676,15358,32631.76,32631.76,32631.76,32631.76,32631.76,32631.76,374426.56,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,46217,26024,34469,12892,43676,15358,32631.76,32631.76,32631.76,32631.76,32631.76,32631.76
Uruguay373955,Uruguay,373955,Soluciones SRL,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,12414,4314,2384,1222,4239,3095,2049.57,1475.25,1907.7,2441.51,2197.09,3260.03,40999.15,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,12414,4314,2384,1222,4239,3095,2049.57,1475.25,1907.7,2441.51,2197.09,3260.03
Uruguay374818,Uruguay,374818,Nivelsur S.A.,,1003,Industrial Equip & Machinery_1003,MAINTENANCE,CAPEX,INDIRECT,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,6.00E-04,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
